Baryon,Ansatz,mPS_cut,mps_cut,chisqr,AIC,M_CB,M_CB_err,F2,F2_err,A2,A2_err,L1,L1_err,F3,F3_err,A3,A3_err,L2F,L2F_err,L2A,L2A_err,F4,F4_err,A4,A4_err,C4,C4_err
SigmaS,MC4,0.67,1.52,105.9612322335604,221.9612322335604,1.241831368141324,0.05846027957713673,0.7390061646991064,0.2825968755805226,0.3808662968453004,0.025417656161913715,-0.37259359502704453,0.07517617597472209,-0.6345759402950015,0.26113289742917767,-0.09588089124069218,0.013178192322525997,0.5041680852111923,0.20560247539960086,-0.03642000823824987,0.027904020265500554,0,0,0,0,-0.0021219711656456667,0.0036869197529791845
Lambda,M2,0.67,1.57,290.5521474616125,392.5521474616125,1.0305210290986424,0.01774921942390506,0.6017335157767969,0.014208461585559107,0.2403095341975681,0.0021486240941450963,-0.11128916421221083,0.026396855582335454,,,,,,,,,,,,,,
Lambda,M3,0.67,1.57,47.074869843986725,110.55382199816455,0.9833262174692425,0.041431598673339565,0.9506464752930456,0.21531863590194578,0.39190498783292504,0.021444245468224654,-0.14929923324456068,0.057536440581356624,-0.4802845006415238,0.21864280931162366,-0.10506172361476655,0.007952809660793952,0.09077798357045347,0.10978519535153297,0.008300622291309184,0.025283173454595735,,,,,,
Lambda,MF4,0.67,1.57,45.05801527462777,112.53640494374557,1.0703922166585453,0.07087456632047218,-1.0700602584631218,0.9124500776109055,0.3913850504251344,0.020338512428225097,-0.13885713515115217,0.06328361019878026,4.616275821318705,2.237613074561648,-0.1052606301730119,0.007614929258474568,0.05101690179857393,0.16294648494251454,0.00946187901373785,0.024868561125955375,-3.524565434141005,1.577864130840343,,,,
Lambda,MA4,0.67,1.57,44.643181323477954,156.64318132347796,0.9749844741733062,0.04624250215237469,0.8880827714683281,0.2706059923867248,0.49083868122241237,0.057687629814489494,-0.14101398380130722,0.058649197439340744,-0.38621446458413017,0.2691659713589843,-0.251464258998341,0.07059452024657803,0.06790139408812929,0.13913606049699836,0.012369161326689353,0.02420480643144432,0,0,0.05557661033616329,0.024444260577159482,,
Lambda,MC4,0.67,1.57,28.942336473375544,140.94233647337555,0.9748737505079087,0.04482596473155065,0.9514131688722407,0.2159575576941637,0.41478162292544163,0.020204780930815347,-0.15711745586639644,0.0569175106770807,-0.44908430782516245,0.22719190779717452,-0.10476103194991057,0.007858342047984884,0.13077061049636832,0.1335976743128246,0.00046316123517108586,0.022579739744037812,0,0,0,0,-0.05775304748574541,0.011816849907377615
Sigma,M2,0.67,1.57,1217.447672046836,1319.447672046836,0.9081314989055198,0.011929212412007617,0.6294094549444001,0.009571179642787642,0.2803226491102112,0.0014713481368795467,-0.0980040883446189,0.019447299135940052,,,,,,,,,,,,,,
Sigma,M3,0.67,1.57,169.11992732328835,111.98964620380339,0.8567768151744324,0.028212054726110658,0.8319107584732961,0.13962814414817704,0.537159529788851,0.015251205897035769,-0.15218995142204428,0.04147653434810088,-0.39533348827885806,0.1330772398430921,-0.16172600355935984,0.006109268385827371,0.2464746530413433,0.1285047481885147,-0.02634680896336722,0.02005080202361985,,,,,,
Sigma,MF4,0.67,1.57,164.2567146106168,113.95543707869783,0.9526053065005027,0.030508153409050998,-1.3894465550725252,0.2374255424417857,0.5361456117247276,0.015196067527275536,-0.14344577084248944,0.040958484002587656,5.230767007902495,0.5668632743294371,-0.16176278492746143,0.0062310426372573224,0.21022490926967863,0.12613681053749637,-0.02480382665771467,0.0201280838968099,-3.9127117946195815,0.4189919982134187,,,,
Sigma,MA4,0.67,1.57,143.36275121107286,255.36275121107286,0.8328399753775124,0.029817727334625843,0.8118777096393415,0.14661442302539474,0.7121583553927442,0.03946499874256637,-0.13495336784902212,0.039162491983859515,-0.32750693820241217,0.15145737771864676,-0.42546665621352653,0.04562602954128914,0.19108519470295182,0.1185756176507467,-0.015454518221603611,0.018898391645223372,0,0,0.10047396784917562,0.015777730040770488,,
Sigma,MC4,0.67,1.57,68.81003559273694,180.81003559273694,0.8438222174532999,0.02766371372413734,0.8632596280508504,0.13398605129104602,0.568398628671198,0.014704622432644587,-0.16957572766778461,0.04249048752278878,-0.3782049565154356,0.1312751764671261,-0.16022446657005618,0.006111913162978877,0.3092204058181942,0.12796033263122086,-0.030610513269814447,0.0191793043909734,0,0,0,0,-0.09838117480449074,0.006586977638138633
SigmaS,M2,0.67,1.57,249.84855658182425,351.84855658182425,1.242348228929996,0.019482790647238346,0.5007481505541611,0.017101415937206266,0.21519429912601715,0.0025286588935365117,-0.23545313602396165,0.032335698502400895,,,,,,,,,,,,,,
SigmaS,M3,0.67,1.57,110.66370799141023,111.30192597636953,1.2418342146140637,0.05678476360437479,0.7708451385204516,0.2695593843059574,0.37454382097503014,0.02367662073764687,-0.3741048457943891,0.0768410304300105,-0.6986073276025349,0.2583640809381653,-0.08462838881340318,0.009706561851312273,0.5315971952565758,0.20386225012292258,-0.05295930180372285,0.029345033967320078,,,,,,
SigmaS,MF4,0.67,1.57,103.08920976824692,113.22725249724104,1.486555466167463,0.06481746605387695,-4.75916489727245,0.5207606530639222,0.37254070133198347,0.023452325643337435,-0.35367205084954323,0.07684126428660604,13.167796606524128,1.1556175338634773,-0.08466630150765914,0.009648099093003612,0.4484822342631225,0.196031849704827,-0.05032491401050937,0.029124461527914966,-9.564281117769944,0.8462554891660083,,,,
SigmaS,MA4,0.67,1.57,105.5253519668875,217.5253519668875,1.2228348662595705,0.06307195819065292,0.7585848006815006,0.3110714384257415,0.5177416664669865,0.0552291450871526,-0.36316347114619907,0.07939298057282396,-0.6574768768128147,0.30900995212488125,-0.2938381633651852,0.062178864687699065,0.4977789818715648,0.19865760853528663,-0.04770094257902266,0.031192263510511936,0,0,0.07868943737590783,0.02173807226472485,,
SigmaS,MC4,0.67,1.57,113.30813406033408,225.30813406033408,1.238726352099941,0.06052478433194697,0.7753149617020664,0.3048883904326015,0.38005181039585983,0.025688385520141577,-0.3759861976247105,0.07850320482489659,-0.6891087061108282,0.2925711902805307,-0.08428161708657517,0.009504936498213531,0.5387367517988927,0.21179188072281485,-0.053693355324330776,0.029529266231207295,0,0,0,0,-0.017343372265495163,0.016903805268611495
Lambda,M2,0.67,1.62,290.5521474616125,392.5521474616125,1.0305210290986424,0.01774921942390506,0.6017335157767969,0.014208461585559107,0.2403095341975681,0.0021486240941450963,-0.11128916421221083,0.026396855582335454,,,,,,,,,,,,,,
Lambda,M3,0.67,1.62,47.074869843986725,110.55382199816455,0.9833262174692425,0.041431598673339565,0.9506464752930456,0.21531863590194578,0.39190498783292504,0.021444245468224654,-0.14929923324456068,0.057536440581356624,-0.4802845006415238,0.21864280931162366,-0.10506172361476655,0.007952809660793952,0.09077798357045347,0.10978519535153297,0.008300622291309184,0.025283173454595735,,,,,,
Lambda,MF4,0.67,1.62,45.05801527462777,112.53640494374557,1.0703922166585453,0.07087456632047218,-1.0700602584631218,0.9124500776109055,0.3913850504251344,0.020338512428225097,-0.13885713515115217,0.06328361019878026,4.616275821318705,2.237613074561648,-0.1052606301730119,0.007614929258474568,0.05101690179857393,0.16294648494251454,0.00946187901373785,0.024868561125955375,-3.524565434141005,1.577864130840343,,,,
Lambda,MA4,0.67,1.62,44.643181323477954,156.64318132347796,0.9749844741733062,0.04624250215237469,0.8880827714683281,0.2706059923867248,0.49083868122241237,0.057687629814489494,-0.14101398380130722,0.058649197439340744,-0.38621446458413017,0.2691659713589843,-0.251464258998341,0.07059452024657803,0.06790139408812929,0.13913606049699836,0.012369161326689353,0.02420480643144432,0,0,0.05557661033616329,0.024444260577159482,,
Lambda,MC4,0.67,1.62,28.942336473375544,140.94233647337555,0.9748737505079087,0.04482596473155065,0.9514131688722407,0.2159575576941637,0.41478162292544163,0.020204780930815347,-0.15711745586639644,0.0569175106770807,-0.44908430782516245,0.22719190779717452,-0.10476103194991057,0.007858342047984884,0.13077061049636832,0.1335976743128246,0.00046316123517108586,0.022579739744037812,0,0,0,0,-0.05775304748574541,0.011816849907377615
Sigma,M2,0.67,1.62,1217.447672046836,1319.447672046836,0.9081314989055198,0.011929212412007617,0.6294094549444001,0.009571179642787642,0.2803226491102112,0.0014713481368795467,-0.0980040883446189,0.019447299135940052,,,,,,,,,,,,,,
Sigma,M3,0.67,1.62,169.11992732328835,111.98964620380339,0.8567768151744324,0.028212054726110658,0.8319107584732961,0.13962814414817704,0.537159529788851,0.015251205897035769,-0.15218995142204428,0.04147653434810088,-0.39533348827885806,0.1330772398430921,-0.16172600355935984,0.006109268385827371,0.2464746530413433,0.1285047481885147,-0.02634680896336722,0.02005080202361985,,,,,,
Sigma,MF4,0.67,1.62,164.2567146106168,113.95543707869783,0.9526053065005027,0.030508153409050998,-1.3894465550725252,0.2374255424417857,0.5361456117247276,0.015196067527275536,-0.14344577084248944,0.040958484002587656,5.230767007902495,0.5668632743294371,-0.16176278492746143,0.0062310426372573224,0.21022490926967863,0.12613681053749637,-0.02480382665771467,0.0201280838968099,-3.9127117946195815,0.4189919982134187,,,,
Sigma,MA4,0.67,1.62,143.36275121107286,255.36275121107286,0.8328399753775124,0.029817727334625843,0.8118777096393415,0.14661442302539474,0.7121583553927442,0.03946499874256637,-0.13495336784902212,0.039162491983859515,-0.32750693820241217,0.15145737771864676,-0.42546665621352653,0.04562602954128914,0.19108519470295182,0.1185756176507467,-0.015454518221603611,0.018898391645223372,0,0,0.10047396784917562,0.015777730040770488,,
Sigma,MC4,0.67,1.62,68.81003559273694,180.81003559273694,0.8438222174532999,0.02766371372413734,0.8632596280508504,0.13398605129104602,0.568398628671198,0.014704622432644587,-0.16957572766778461,0.04249048752278878,-0.3782049565154356,0.1312751764671261,-0.16022446657005618,0.006111913162978877,0.3092204058181942,0.12796033263122086,-0.030610513269814447,0.0191793043909734,0,0,0,0,-0.09838117480449074,0.006586977638138633
SigmaS,M2,0.67,1.62,249.84855658182425,351.84855658182425,1.242348228929996,0.019482790647238346,0.5007481505541611,0.017101415937206266,0.21519429912601715,0.0025286588935365117,-0.23545313602396165,0.032335698502400895,,,,,,,,,,,,,,
SigmaS,M3,0.67,1.62,110.66370799141023,111.30192597636953,1.2418342146140637,0.05678476360437479,0.7708451385204516,0.2695593843059574,0.37454382097503014,0.02367662073764687,-0.3741048457943891,0.0768410304300105,-0.6986073276025349,0.2583640809381653,-0.08462838881340318,0.009706561851312273,0.5315971952565758,0.20386225012292258,-0.05295930180372285,0.029345033967320078,,,,,,
SigmaS,MF4,0.67,1.62,103.08920976824692,113.22725249724104,1.486555466167463,0.06481746605387695,-4.75916489727245,0.5207606530639222,0.37254070133198347,0.023452325643337435,-0.35367205084954323,0.07684126428660604,13.167796606524128,1.1556175338634773,-0.08466630150765914,0.009648099093003612,0.4484822342631225,0.196031849704827,-0.05032491401050937,0.029124461527914966,-9.564281117769944,0.8462554891660083,,,,
SigmaS,MA4,0.67,1.62,105.5253519668875,217.5253519668875,1.2228348662595705,0.06307195819065292,0.7585848006815006,0.3110714384257415,0.5177416664669865,0.0552291450871526,-0.36316347114619907,0.07939298057282396,-0.6574768768128147,0.30900995212488125,-0.2938381633651852,0.062178864687699065,0.4977789818715648,0.19865760853528663,-0.04770094257902266,0.031192263510511936,0,0,0.07868943737590783,0.02173807226472485,,
SigmaS,MC4,0.67,1.62,113.30813406033408,225.30813406033408,1.238726352099941,0.06052478433194697,0.7753149617020664,0.3048883904326015,0.38005181039585983,0.025688385520141577,-0.3759861976247105,0.07850320482489659,-0.6891087061108282,0.2925711902805307,-0.08428161708657517,0.009504936498213531,0.5387367517988927,0.21179188072281485,-0.053693355324330776,0.029529266231207295,0,0,0,0,-0.017343372265495163,0.016903805268611495
Lambda,M2,0.67,1.67,337.94868553436294,435.94868553436294,1.0264110185780253,0.018271620001603095,0.6060693856118884,0.014435635990115658,0.23804849950660645,0.002104660273495873,-0.10445013635632694,0.027203091494318654,,,,,,,,,,,,,,
Lambda,M3,0.67,1.67,50.45173069985984,106.57990495057311,0.9835886390022595,0.04466886747384069,0.9602237200443994,0.223815030353418,0.3878345216295903,0.019556094468552665,-0.14932288451538467,0.05983669738371003,-0.5000716106588521,0.22064269613694532,-0.09920099660726517,0.006700816722854164,0.09991950747838171,0.13918368811427698,0.001457737964582247,0.02587558546415869,,,,,,
Lambda,MF4,0.67,1.67,48.50013651362814,108.56395507573987,1.0852691978518645,0.059908509414914324,-1.3794640137788807,0.7878873879588597,0.38730018490662177,0.019758121109236693,-0.13837573388065882,0.05995198682749675,5.388036402697901,1.7671177636086672,-0.09946509500389841,0.006315200288088241,0.05773161321646076,0.14580383244228637,0.002774830741772159,0.026281533224759273,-4.067471219344407,1.218822516599678,,,,
Lambda,MA4,0.67,1.67,44.64662756585991,152.64662756585992,0.9725487059524092,0.04558564968729262,0.9402206686636121,0.21371917439953636,0.47859593637820264,0.056894446658577236,-0.14347285941858523,0.06161690160556327,-0.45559612668450966,0.20067233903266402,-0.23339854564857854,0.0701602901652783,0.07657773577576968,0.13736074481076807,0.010329243945560576,0.025851546568227413,0,0,0.04922222652478436,0.024669544728659232,,
Lambda,MC4,0.67,1.67,31.593767948892825,139.59376794889283,0.9730754177137686,0.044761836128273114,0.9718280637567044,0.21651093832960389,0.41119358408385775,0.020100553747213312,-0.1552302143987488,0.05831047673439432,-0.47472123549420764,0.2345730669967161,-0.10031015139337071,0.0065599477392576655,0.13057952548336232,0.133485231886796,-0.004252428862036875,0.024139901787228607,0,0,0,0,-0.057166180951900875,0.011388193504101085
Sigma,M2,0.67,1.67,1449.8934144581824,1547.8934144581824,0.9032856572702486,0.011944345433606118,0.6341806346294758,0.009644697409464609,0.2759061112833102,0.0014270379757154728,-0.08801917487651098,0.019471816362474456,,,,,,,,,,,,,,
Sigma,M3,0.67,1.67,188.05731386552682,108.16157832029342,0.8601232234558227,0.028714727032291387,0.8261300246259767,0.13915431305519343,0.5290595510900504,0.014336352477425374,-0.15333198517165955,0.041057687148559924,-0.40443690787217235,0.13507127399137353,-0.15109994099860719,0.004748553620794405,0.2640261244487246,0.12642931041586095,-0.03775064740528811,0.020609897273838648,,,,,,
Sigma,MF4,0.67,1.67,183.93655067085396,110.13879710082388,0.9464962521986013,0.028662486793665787,-1.1694093257178446,0.20694839068162452,0.5281816018791865,0.014636457733301356,-0.14579641633173102,0.04155569488530403,4.645162028986608,0.48248527609404945,-0.15115358824038022,0.004762607109641104,0.2326597999626614,0.12540752786448198,-0.0363684165018027,0.020503461838689396,-3.5102770897455358,0.34793335161459016,,,,
Sigma,MA4,0.67,1.67,145.08762857146232,253.08762857146235,0.8363521058130992,0.027899353411017458,0.7976629527539054,0.13572937325583512,0.7031087361696862,0.034532375447253516,-0.13757049700443802,0.040344547909896694,-0.31674749264232194,0.14117824902074472,-0.4124979638308226,0.038452766580666764,0.19876066707936368,0.12167063958650526,-0.01524127138970896,0.018045647549001606,0,0,0.09552399742104509,0.013101290546018357,,
Sigma,MC4,0.67,1.67,81.79033942614164,189.79033942614166,0.8434754018631001,0.027596083430632357,0.8776962229787768,0.13817384291853352,0.5621641404151225,0.014971749937157885,-0.16796268861593458,0.04141068981078069,-0.4006679555082945,0.13443640498939502,-0.15232166305571188,0.004695664186425252,0.3130742399049241,0.12811392971828084,-0.039211122192870734,0.01998528623066098,0,0,0,0,-0.09732767928050488,0.006124142810419397
SigmaS,M2,0.67,1.67,260.1279919010195,358.1279919010195,1.2401736207684975,0.019834193422202828,0.5038985047779774,0.01768667004841107,0.21375105385736715,0.002465564635904277,-0.2318793501735248,0.032213317306958505,,,,,,,,,,,,,,
SigmaS,M3,0.67,1.67,114.18887298187033,107.3125157814008,1.242063891022759,0.055314241620164406,0.7806194426722158,0.26520554139557706,0.3681250289552762,0.021918577922740545,-0.37312546015887404,0.0768383347662202,-0.7164588880831746,0.2613562014629156,-0.07735329941217778,0.00734202938291556,0.537978578627194,0.19842966911936677,-0.05951382783863588,0.029893093506309178,,,,,,
SigmaS,MF4,0.67,1.67,106.7282547235566,109.24102621771577,1.4806404769128663,0.07076906628973223,-4.590099228033646,0.637970132115667,0.3666506668980374,0.02244085567713372,-0.3548639915063482,0.07843637424535066,12.738129556146937,1.3301111093712663,-0.0775382042550313,0.007345565630035994,0.4636168437328573,0.19671883002821378,-0.05739905600610931,0.03007196826208143,-9.278672515172442,0.9969544562368498,,,,
SigmaS,MA4,0.67,1.67,105.65417637630085,213.65417637630085,1.224442209700431,0.058501119639571275,0.7409020725767403,0.2892775058732699,0.5101490685939856,0.05723414211882316,-0.3612288253281615,0.07537597290706421,-0.627145862121135,0.27969111890483034,-0.28484211048876185,0.06487234354020238,0.4865895853600497,0.20503356844502396,-0.045058224437828365,0.028052631260954163,0,0,0.0751085401700855,0.02197240730369436,,
SigmaS,MC4,0.67,1.67,116.50649847103793,224.50649847103793,1.2383430129207889,0.059708942154458544,0.7805613442211252,0.28445516309201546,0.37446297273560164,0.023672435189610652,-0.3734524402893554,0.07992034457592023,-0.7008552204888896,0.28041721883990767,-0.0772899140375006,0.007300258763571432,0.5448221424443815,0.20890254248106266,-0.06089931960880281,0.03077760796692794,0,0,0,0,-0.01775401052950962,0.016285917333703884
Lambda,M2,0.67,1.72,404.6491483429913,498.6491483429913,1.0180948687049869,0.018520373671512713,0.6159174327278731,0.013954178227790992,0.2357317724202084,0.001983713323860714,-0.09313605286075692,0.027813067375088527,,,,,,,,,,,,,,
Lambda,M3,0.67,1.72,54.87684070426948,102.61659371577831,0.9995678144408747,0.04389215860447593,0.8399415761376576,0.17601637117925928,0.38827955166603123,0.018758734618363304,-0.1597653430461754,0.062003615946524926,-0.38517318845140625,0.18637934234283124,-0.09857168121639265,0.005967936396720136,0.1394740057685825,0.14467715237999024,-0.0008268523060401618,0.02190943836125543,,,,,,
Lambda,MF4,0.67,1.72,49.29644938347445,104.56018692481221,1.1163815491785005,0.04785202252443721,-2.0440040080139736,0.5166142387656949,0.38628204886200757,0.02021807293376182,-0.1374275928986236,0.062178219341169946,7.029106646700686,1.2807620683257017,-0.09947622066240319,0.00587740674004833,0.0504355809748839,0.13719958836288348,0.004338373523988567,0.023320638723340833,-5.185652760949445,0.9243903988114361,,,,
Lambda,MA4,0.67,1.72,49.99771743124747,153.99771743124748,0.9848251571177742,0.041578100170810206,0.8582671884075737,0.18352546356710997,0.46468732086623776,0.05060057685817021,-0.1508874488802715,0.06016231268050784,-0.37988732690634375,0.20830891492597903,-0.2099152836577482,0.06534287484101503,0.10689144399856965,0.12692057058687403,0.007541947913601053,0.012536360685099866,0,0,0.03995369470422254,0.022289861851265122,,
Lambda,MC4,0.67,1.72,33.9414007461315,137.9414007461315,0.9761071584437517,0.03941763241543317,0.9450177330747437,0.17976541410780256,0.4101945402368792,0.018596655706098364,-0.1560757092648491,0.05896105971868232,-0.43895660131773273,0.19746107500792498,-0.10196327337792574,0.005748408138874311,0.1254878579976273,0.12507769041411093,0.0009495022493614467,0.02051985432341135,0,0,0,0,-0.05658231784437376,0.009917188228172946
Sigma,M2,0.67,1.72,1598.474404873396,1692.474404873396,0.8955420774557952,0.011935586378168495,0.6440492653710101,0.009405512366568725,0.2731064319068098,0.0013318608351805539,-0.07698481312770339,0.019153006001549108,,,,,,,,,,,,,,
Sigma,M3,0.67,1.72,193.49676588581556,104.17412096500917,0.8735805300168036,0.025130129101443854,0.7231285835650025,0.11175134713044377,0.5296744836039645,0.013888439240804074,-0.16185011235113,0.04140509379660934,-0.31171346216362117,0.12416569625015111,-0.14844422669237956,0.004203721771495111,0.3059809997185374,0.10623517938512586,-0.045423442236591255,0.016831604923473728,,,,,,
Sigma,MF4,0.67,1.72,184.35019621548554,106.0948885933578,0.9724263130383428,0.02747341864041264,-1.701725546454746,0.23687262455056235,0.5287457582070165,0.014200523548014488,-0.14719707380000674,0.04126728914417305,5.938839442079528,0.5531643778754418,-0.14934419463781884,0.004150683223230867,0.2452270839330543,0.10848536452667579,-0.041868985686736374,0.01737728156418622,-4.396373020895032,0.4177504164713728,,,,
Sigma,MA4,0.67,1.72,148.23052523276272,252.23052523276272,0.8470336330202406,0.027316175872909243,0.7189167599643682,0.11078787273407043,0.6948652334135454,0.033650866790421174,-0.1423971119549065,0.042154777822405815,-0.2262708656005037,0.12108991559484805,-0.4071348485263012,0.04320597757203426,0.20416811065491303,0.1040612755059308,-0.008629973546700913,0.016697312626281595,0,0,0.09372665331882307,0.01474086845312983,,
Sigma,MC4,0.67,1.72,81.19104224723709,185.19104224723708,0.8412014742764359,0.025111665468558586,0.8957541446614986,0.1073462654140932,0.5611753581885626,0.013803954359747905,-0.1658350487250725,0.04042844228643169,-0.4160979095376375,0.1220245136968916,-0.15344846720280736,0.0041763410150742475,0.3013198444817264,0.10494927948112887,-0.03606767738470863,0.016295700458296647,0,0,0,0,-0.09505543020269566,0.006118853895544174
SigmaS,M2,0.67,1.72,309.2307240213362,403.2307240213362,1.231968976490894,0.020163608258903842,0.5150880233141579,0.01614580155750145,0.21122808656342051,0.0022214923842935608,-0.22110218033678697,0.03262852670833255,,,,,,,,,,,,,,
SigmaS,M3,0.67,1.72,125.48822604053564,103.40998006787119,1.2379047640475376,0.04837230522102409,0.7896788880278998,0.22573373883248582,0.3659992417728326,0.021587657612797573,-0.3656329670549124,0.0710214455459916,-0.6869335863862402,0.24512753502069395,-0.08315618927598707,0.007530117085015456,0.48369218003365644,0.16976032482569292,-0.041878825780390955,0.025271639168837935,,,,,,
SigmaS,MF4,0.67,1.72,119.19692798999692,105.35451054534087,1.388040374707032,0.10737857393459538,-2.786090281973241,1.8207677577101107,0.36467836897939193,0.021717972020015408,-0.3438760909709808,0.07737544813003017,8.423230538437226,4.596330767227919,-0.08387297705274979,0.007913664882886001,0.3955655528338636,0.20057969858451624,-0.03830339482333647,0.02408521185840591,-6.343509419844594,3.2418073198083537,,,,
SigmaS,MA4,0.67,1.72,125.73987361701657,229.73987361701657,1.2263516759970559,0.050414686575259715,0.7723579773030993,0.21111148940660396,0.44729139786465755,0.05444175468835999,-0.3569875528002018,0.07276196403268387,-0.6305753183249156,0.20696752491005954,-0.20441444767379924,0.06706147828693615,0.4390300182833622,0.17318276221625828,-0.028210002538029286,0.02377953699188992,0,0,0.04319506433914144,0.02329680666927053,,
SigmaS,MC4,0.67,1.72,129.26680215838323,233.26680215838323,1.2344266214198658,0.04916733517961802,0.804393102924299,0.23546717752815693,0.36928586806511765,0.023402112852222545,-0.365636169203412,0.06895183556727225,-0.6932262601264438,0.24123634960080698,-0.08359765661320684,0.007643960112117182,0.4835174909153761,0.17094060764005348,-0.04137332956482939,0.025128470162461884,0,0,0,0,-0.009346689753973295,0.015144894175781538
Lambda,M2,0.67,1.77,404.6491483429913,498.6491483429913,1.0180948687049869,0.018520373671512713,0.6159174327278731,0.013954178227790992,0.2357317724202084,0.001983713323860714,-0.09313605286075692,0.027813067375088527,,,,,,,,,,,,,,
Lambda,M3,0.67,1.77,54.87684070426948,102.61659371577831,0.9995678144408747,0.04389215860447593,0.8399415761376576,0.17601637117925928,0.38827955166603123,0.018758734618363304,-0.1597653430461754,0.062003615946524926,-0.38517318845140625,0.18637934234283124,-0.09857168121639265,0.005967936396720136,0.1394740057685825,0.14467715237999024,-0.0008268523060401618,0.02190943836125543,,,,,,
Lambda,MF4,0.67,1.77,49.29644938347445,104.56018692481221,1.1163815491785005,0.04785202252443721,-2.0440040080139736,0.5166142387656949,0.38628204886200757,0.02021807293376182,-0.1374275928986236,0.062178219341169946,7.029106646700686,1.2807620683257017,-0.09947622066240319,0.00587740674004833,0.0504355809748839,0.13719958836288348,0.004338373523988567,0.023320638723340833,-5.185652760949445,0.9243903988114361,,,,
Lambda,MA4,0.67,1.77,49.99771743124747,153.99771743124748,0.9848251571177742,0.041578100170810206,0.8582671884075737,0.18352546356710997,0.46468732086623776,0.05060057685817021,-0.1508874488802715,0.06016231268050784,-0.37988732690634375,0.20830891492597903,-0.2099152836577482,0.06534287484101503,0.10689144399856965,0.12692057058687403,0.007541947913601053,0.012536360685099866,0,0,0.03995369470422254,0.022289861851265122,,
Lambda,MC4,0.67,1.77,33.9414007461315,137.9414007461315,0.9761071584437517,0.03941763241543317,0.9450177330747437,0.17976541410780256,0.4101945402368792,0.018596655706098364,-0.1560757092648491,0.05896105971868232,-0.43895660131773273,0.19746107500792498,-0.10196327337792574,0.005748408138874311,0.1254878579976273,0.12507769041411093,0.0009495022493614467,0.02051985432341135,0,0,0,0,-0.05658231784437376,0.009917188228172946
Sigma,M2,0.67,1.77,1598.474404873396,1692.474404873396,0.8955420774557952,0.011935586378168495,0.6440492653710101,0.009405512366568725,0.2731064319068098,0.0013318608351805539,-0.07698481312770339,0.019153006001549108,,,,,,,,,,,,,,
Sigma,M3,0.67,1.77,193.49676588581556,104.17412096500917,0.8735805300168036,0.025130129101443854,0.7231285835650025,0.11175134713044377,0.5296744836039645,0.013888439240804074,-0.16185011235113,0.04140509379660934,-0.31171346216362117,0.12416569625015111,-0.14844422669237956,0.004203721771495111,0.3059809997185374,0.10623517938512586,-0.045423442236591255,0.016831604923473728,,,,,,
Sigma,MF4,0.67,1.77,184.35019621548554,106.0948885933578,0.9724263130383428,0.02747341864041264,-1.701725546454746,0.23687262455056235,0.5287457582070165,0.014200523548014488,-0.14719707380000674,0.04126728914417305,5.938839442079528,0.5531643778754418,-0.14934419463781884,0.004150683223230867,0.2452270839330543,0.10848536452667579,-0.041868985686736374,0.01737728156418622,-4.396373020895032,0.4177504164713728,,,,
Sigma,MA4,0.67,1.77,148.23052523276272,252.23052523276272,0.8470336330202406,0.027316175872909243,0.7189167599643682,0.11078787273407043,0.6948652334135454,0.033650866790421174,-0.1423971119549065,0.042154777822405815,-0.2262708656005037,0.12108991559484805,-0.4071348485263012,0.04320597757203426,0.20416811065491303,0.1040612755059308,-0.008629973546700913,0.016697312626281595,0,0,0.09372665331882307,0.01474086845312983,,
Sigma,MC4,0.67,1.77,81.19104224723709,185.19104224723708,0.8412014742764359,0.025111665468558586,0.8957541446614986,0.1073462654140932,0.5611753581885626,0.013803954359747905,-0.1658350487250725,0.04042844228643169,-0.4160979095376375,0.1220245136968916,-0.15344846720280736,0.0041763410150742475,0.3013198444817264,0.10494927948112887,-0.03606767738470863,0.016295700458296647,0,0,0,0,-0.09505543020269566,0.006118853895544174
SigmaS,M2,0.67,1.77,309.2307240213362,403.2307240213362,1.231968976490894,0.020163608258903842,0.5150880233141579,0.01614580155750145,0.21122808656342051,0.0022214923842935608,-0.22110218033678697,0.03262852670833255,,,,,,,,,,,,,,
SigmaS,M3,0.67,1.77,125.48822604053564,103.40998006787119,1.2379047640475376,0.04837230522102409,0.7896788880278998,0.22573373883248582,0.3659992417728326,0.021587657612797573,-0.3656329670549124,0.0710214455459916,-0.6869335863862402,0.24512753502069395,-0.08315618927598707,0.007530117085015456,0.48369218003365644,0.16976032482569292,-0.041878825780390955,0.025271639168837935,,,,,,
SigmaS,MF4,0.67,1.77,119.19692798999692,105.35451054534087,1.388040374707032,0.10737857393459538,-2.786090281973241,1.8207677577101107,0.36467836897939193,0.021717972020015408,-0.3438760909709808,0.07737544813003017,8.423230538437226,4.596330767227919,-0.08387297705274979,0.007913664882886001,0.3955655528338636,0.20057969858451624,-0.03830339482333647,0.02408521185840591,-6.343509419844594,3.2418073198083537,,,,
SigmaS,MA4,0.67,1.77,125.73987361701657,229.73987361701657,1.2263516759970559,0.050414686575259715,0.7723579773030993,0.21111148940660396,0.44729139786465755,0.05444175468835999,-0.3569875528002018,0.07276196403268387,-0.6305753183249156,0.20696752491005954,-0.20441444767379924,0.06706147828693615,0.4390300182833622,0.17318276221625828,-0.028210002538029286,0.02377953699188992,0,0,0.04319506433914144,0.02329680666927053,,
